# freqs_THz  psd  fpsd  logpsd  flogpsd
# 
7.849999999999999645e+00 4.793072572018759674e+05 1.458705249711063690e+06 1.308009712628466126e+01 1.403538151606946727e+01
7.860000000000000320e+00 4.538561334595039370e+05 1.382746997943071416e+06 1.302553554015122472e+01 1.400480204404683526e+01
7.870000000000000107e+00 1.158618615359747550e+06 1.331049221749335760e+06 1.396273900463085305e+01 1.395563124347042105e+01
7.880000000000001670e+00 8.113089129928706679e+05 1.420688588233491639e+06 1.360640416438575961e+01 1.400386246924660938e+01
7.889999999999999680e+00 2.539926082777785603e+06 1.369381869589145062e+06 1.474764553730268091e+01 1.397302957473131535e+01
7.900000000000000355e+00 1.020492369868331240e+06 1.367797286748545943e+06 1.383579578434796709e+01 1.397220260478642295e+01
7.910000000000000142e+00 2.089568935130767059e+06 1.413558600666672224e+06 1.455246835153469931e+01 1.403747018898750021e+01
7.919999999999999929e+00 7.925619563848527614e+05 1.613685455177597934e+06 1.358302596008140029e+01 1.419806240784287787e+01
7.930000000000001492e+00 2.394941678764227778e+06 1.550858898413360585e+06 1.468886943728398720e+01 1.411555988844424547e+01
7.939999999999999503e+00 1.397759092104370473e+06 1.766129707184360595e+06 1.415038086368216597e+01 1.423972021626270212e+01
7.950000000000000178e+00 1.907429120189673733e+06 1.734180816865396453e+06 1.446126688296525664e+01 1.422618167510500520e+01
7.959999999999999964e+00 9.826817103012645384e+05 1.666736614024062641e+06 1.379804055249650574e+01 1.410815972869830581e+01
7.970000000000001528e+00 2.655251533079687040e+06 1.615082519330607262e+06 1.479204994756039682e+01 1.407931027509295063e+01
7.980000000000001315e+00 4.675264909531352459e+05 1.705145736057031434e+06 1.305521129124586643e+01 1.415303084385123888e+01
7.990000000000000213e+00 3.179287809473870322e+06 1.692431446778667159e+06 1.497216777038878810e+01 1.414756071328344866e+01
8.000000000000000000e+00 2.188488289269180037e+06 1.642848486558155157e+06 1.459872158456800939e+01 1.410259413004837192e+01
8.009999999999999787e+00 2.786061386136617512e+05 1.753647267754957778e+06 1.253755437387426852e+01 1.414750930375827664e+01
8.020000000000001350e+00 1.521373893502756720e+06 1.902001021944670007e+06 1.423512436187580121e+01 1.423647028588336205e+01
8.030000000000001137e+00 1.783257340375518659e+06 1.871052644956088392e+06 1.439395221642258349e+01 1.422399685642705514e+01
8.040000000000000924e+00 2.255084496702220291e+06 2.116436905194223393e+06 1.462869800103828588e+01 1.439790650652655835e+01
8.050000000000000711e+00 8.523465296787364641e+05 2.025495602286224486e+06 1.365574844809631294e+01 1.436355908054047603e+01
8.060000000000000497e+00 3.126215713354502805e+06 1.931537804304929683e+06 1.495533379377420147e+01 1.430545437153307908e+01
8.070000000000000284e+00 2.614573006388097536e+06 2.088134303616428748e+06 1.477661135587244345e+01 1.448469864515272043e+01
8.080000000000000071e+00 2.314819386205288582e+06 2.225397589912368450e+06 1.465484222354103494e+01 1.454736845277219004e+01
8.089999999999999858e+00 3.166753353572623804e+06 2.340354574099447113e+06 1.496821744234038398e+01 1.459609328598321198e+01
8.099999999999999645e+00 2.178933477485876996e+06 2.285652913818425965e+06 1.459434608454191284e+01 1.456787745945213963e+01
8.110000000000001208e+00 1.154952511474938365e+06 2.234571250801273156e+06 1.395956978548664651e+01 1.447000765978474845e+01
8.120000000000000995e+00 2.001167631040152395e+06 2.081602509660375305e+06 1.450924138369031446e+01 1.439976118204306488e+01
8.130000000000000782e+00 3.031270042758098338e+06 2.167441872491883580e+06 1.492449224568997934e+01 1.442779066356558459e+01
8.139999999999998792e+00 3.047784166433382779e+06 2.304574059907794464e+06 1.492992538174381423e+01 1.447340660116513789e+01
8.150000000000000355e+00 1.653366233610988362e+06 2.131825039203482214e+06 1.431832390919649534e+01 1.439009400657023718e+01
8.160000000000000142e+00 2.904482364900561515e+05 2.143690211269129068e+06 1.257918065175499578e+01 1.439538255517661547e+01
8.169999999999999929e+00 1.443559560804622248e+06 2.121376170956586022e+06 1.418262253861569455e+01 1.437366240674461260e+01
8.179999999999999716e+00 3.558805997534689493e+06 2.114830727355124895e+06 1.508493565262015323e+01 1.437033130377291101e+01
8.189999999999999503e+00 3.823273447780310642e+06 2.066551762128078379e+06 1.515661753713612825e+01 1.435282126840992056e+01
8.200000000000001066e+00 1.266514125825187657e+06 2.144879766423974652e+06 1.405177890179647804e+01 1.437545464059769706e+01
8.210000000000000853e+00 2.309450370207994711e+06 2.192036263701204676e+06 1.465252011921206510e+01 1.440026149780149822e+01
8.220000000000002416e+00 9.094980680369626498e+05 2.169200063552481122e+06 1.372064815273460781e+01 1.421830940320674408e+01
8.229999999999998650e+00 1.929167751424073940e+06 2.102879283678685781e+06 1.447259925100161482e+01 1.415431477540598060e+01
8.240000000000000213e+00 2.500201425260590389e+06 1.944630179856986972e+06 1.473188185669706840e+01 1.409325551400493737e+01
8.250000000000000000e+00 3.909392213688244577e+06 1.654270982607849175e+06 1.517889247580936463e+01 1.392923562610084609e+01
8.259999999999999787e+00 2.172087703660518397e+06 1.642326662488008384e+06 1.459119933843829386e+01 1.391927888489188980e+01
8.270000000000001350e+00 3.925003485409983841e+04 1.481574335737891728e+06 1.057770761121270375e+01 1.378736774374295670e+01
8.279999999999999361e+00 7.140309821928682504e+05 1.617964321184459841e+06 1.347868163280728382e+01 1.387594966591197831e+01
8.290000000000000924e+00 1.818065855496005388e+06 1.527073328392691677e+06 1.441328377720870080e+01 1.380955508000935694e+01
8.300000000000000711e+00 6.293222780397939496e+05 1.374569734313444467e+06 1.335239877019112065e+01 1.370850223571637372e+01
8.310000000000002274e+00 1.135126604506940348e+06 1.395101081370318774e+06 1.394225474849796065e+01 1.371360793863992633e+01
8.320000000000000284e+00 5.411747759567108005e+05 1.324487744160516420e+06 1.320149756657381168e+01 1.367337612457854767e+01
8.330000000000000071e+00 2.409787907949213404e+06 1.582321665497682057e+06 1.469504929659384374e+01 1.406374001544971009e+01
8.339999999999999858e+00 9.293668307146262378e+05 1.701980624171758071e+06 1.374225880607278683e+01 1.415874023427335082e+01
8.349999999999999645e+00 8.226618903888679342e+05 1.781952261889256304e+06 1.362030056947423695e+01 1.419461717133598810e+01
8.360000000000001208e+00 4.135237031313859858e+06 1.872174082889290992e+06 1.523505520796844692e+01 1.428067400686592414e+01
8.370000000000000995e+00 1.395340994352693437e+06 1.897417667095278623e+06 1.414864938376311265e+01 1.430056797313790540e+01
8.380000000000000782e+00 2.875423169562921859e+06 2.043223682036038954e+06 1.487171041079547962e+01 1.442576539404496216e+01
8.390000000000000568e+00 2.030279527607704746e+06 2.036546228743039304e+06 1.452368403986734435e+01 1.442295131387284357e+01
8.400000000000000355e+00 2.697753870388485026e+06 2.153449051791217644e+06 1.480793008489772866e+01 1.450191846217580327e+01
8.410000000000000142e+00 1.621762309040179010e+06 2.338154342325213365e+06 1.429902396102040285e+01 1.461501652479546820e+01
8.419999999999999929e+00 1.412806030772803351e+06 2.731754214669371024e+06 1.416108837748976867e+01 1.468014161092708747e+01
8.429999999999999716e+00 2.145040940305074211e+06 2.647692263318025041e+06 1.457866919655142368e+01 1.458134532551904705e+01
8.439999999999999503e+00 2.336335921726215631e+06 2.745093096417789347e+06 1.466409441470054809e+01 1.461013745856539181e+01
8.450000000000001066e+00 2.215297884244585410e+06 2.656129456501347478e+06 1.461089743740534708e+01 1.455033881468273549e+01
8.460000000000000853e+00 2.854420086262825876e+06 2.710602905451437924e+06 1.486437925829052631e+01 1.456857352863542410e+01
8.470000000000000639e+00 8.464835627099595964e+06 2.603485955011254642e+06 1.595143115541631751e+01 1.445069849904289327e+01
8.480000000000000426e+00 4.706595294878852437e+05 2.502843050389402080e+06 1.306189024427465917e+01 1.431155146320647908e+01
8.490000000000000213e+00 3.946832333660324570e+06 2.593021019762159325e+06 1.518842387430524177e+01 1.434610672188107827e+01
8.500000000000000000e+00 1.051679488526852103e+06 2.602630682573523372e+06 1.386589895715814436e+01 1.435012952232660588e+01
8.509999999999999787e+00 3.296961808839474339e+06 2.511403628688200377e+06 1.500851193837727671e+01 1.429528590583968395e+01
8.519999999999999574e+00 4.434758541981665767e+05 2.332546262197703123e+06 1.300239863550256914e+01 1.418903214796963042e+01
8.529999999999999361e+00 3.057340799324240652e+05 1.669105823957283515e+06 1.263047098328920370e+01 1.400889650050515201e+01
8.540000000000000924e+00 3.136998603405407164e+06 1.781275999010116328e+06 1.495877704197201652e+01 1.412588837143676734e+01
8.550000000000000711e+00 2.442042212651216891e+06 1.456976838695728919e+06 1.470834521960134289e+01 1.391300614733794561e+01
8.560000000000002274e+00 1.211800291506026639e+06 1.542106897736193612e+06 1.400761765604921649e+01 1.397089670269251371e+01
8.570000000000000284e+00 8.869890548673605081e+05 1.408166404517158400e+06 1.369558792171993744e+01 1.391706217296684933e+01
8.580000000000000071e+00 1.166990806454980047e+06 1.666390407868525013e+06 1.396993903330705322e+01 1.409907633754052725e+01
8.589999999999999858e+00 1.704531455069046933e+06 1.738365110556815518e+06 1.434880082452243677e+01 1.421526126255347400e+01
8.599999999999999645e+00 3.795415702020621393e+05 1.558228992356503382e+06 1.284671940921819377e+01 1.412446742569429858e+01
8.610000000000001208e+00 1.988110137971961871e+06 1.343809714568661060e+06 1.450269506605840242e+01 1.381750559823336566e+01
8.619999999999999218e+00 1.823616383430087008e+06 1.317815941180992639e+06 1.441633211139495430e+01 1.379303924785660485e+01
8.630000000000000782e+00 3.283939891063201241e+06 1.311315024027835345e+06 1.500455444581301023e+01 1.378539770117018648e+01
8.640000000000000568e+00 1.097455809503618162e+06 1.346245472744390834e+06 1.390850515843163215e+01 1.381127196885904063e+01
8.650000000000002132e+00 1.155501303201975068e+06 1.340787234883192694e+06 1.396004483652109940e+01 1.380801201878062301e+01
8.660000000000000142e+00 8.343015698495320976e+04 1.446570921878667315e+06 1.133176511753108961e+01 1.393552336326170504e+01
8.669999999999999929e+00 9.258687842416747008e+05 1.371952945011131000e+06 1.373848780190482799e+01 1.388711604488396922e+01
8.679999999999999716e+00 8.154789661826285301e+05 1.403336131949899485e+06 1.361153090816934430e+01 1.390287667779761094e+01
8.689999999999999503e+00 1.551225742337090895e+06 1.145220078532646410e+06 1.425455597788446660e+01 1.372110560575623595e+01
8.700000000000001066e+00 1.644490838595867157e+06 1.225234671922993846e+06 1.431294137365980390e+01 1.377464175563812532e+01
8.710000000000000853e+00 1.543162127152281580e+06 1.155812301494820509e+06 1.424934419851011391e+01 1.367633292827145652e+01
8.720000000000000639e+00 1.167312392429063562e+06 1.325198518400822533e+06 1.397021456390331196e+01 1.396268475094578321e+01
8.730000000000000426e+00 2.168831439756538253e+06 1.386811210646969499e+06 1.458969907344502204e+01 1.401261921416312362e+01
8.740000000000001990e+00 4.446633034734175890e+05 1.400906532325877342e+06 1.300507265335788532e+01 1.402844322450144787e+01
8.750000000000000000e+00 1.977616336797441123e+06 1.475325443476713961e+06 1.449740280713242413e+01 1.406696816917554393e+01
8.759999999999999787e+00 3.918552284920670209e+05 1.371866962780514965e+06 1.287864773548773556e+01 1.395989859387553444e+01
8.769999999999999574e+00 1.946678542950976407e+06 1.376748071993746096e+06 1.448163516694867070e+01 1.396300786740356159e+01
8.779999999999999361e+00 1.603608398949292954e+06 1.429337811999284429e+06 1.428776689729557425e+01 1.399959956100254033e+01
8.790000000000000924e+00 9.705275046506143408e+05 1.388409022329035448e+06 1.378559502189091468e+01 1.397844774963122383e+01
8.800000000000000711e+00 2.369833764996292070e+06 1.443027070547074778e+06 1.467833036929951795e+01 1.405616562587508866e+01
8.810000000000000497e+00 5.064475509376783739e+05 1.475514111195036443e+06 1.313517604535969951e+01 1.407126639082495956e+01
8.820000000000000284e+00 1.596854328497823561e+06 1.514965733315455029e+06 1.428354620731841074e+01 1.413903803585244923e+01
8.830000000000001847e+00 1.745799532489984296e+06 1.452707311285452684e+06 1.437272319349207095e+01 1.409962377362300678e+01
8.839999999999999858e+00 1.718614753383800155e+06 1.350852390588616952e+06 1.435702914836054767e+01 1.399057176160901861e+01
8.849999999999999645e+00 1.045461833871850744e+06 1.405372430030351970e+06 1.385996929204040384e+01 1.403431258575290563e+01
8.859999999999999432e+00 2.334973783925020602e+06 1.251401873593214899e+06 1.466351122158100218e+01 1.392029905484377572e+01
8.869999999999999218e+00 8.258230718166731531e+05 1.311057303480132716e+06 1.362413583079012191e+01 1.399584838723402491e+01
8.880000000000000782e+00 1.261835900620949455e+06 1.200482581919503398e+06 1.404807828242481982e+01 1.386546478484091338e+01
8.890000000000000568e+00 4.832042712841003668e+05 1.137595751325974008e+06 1.308819476514169544e+01 1.381959405166905519e+01
8.900000000000002132e+00 1.570247938509698259e+06 9.988850083089318359e+05 1.426674408747366840e+01 1.362071784940267527e+01
8.910000000000000142e+00 6.761576441877853358e+05 1.048454264453775017e+06 1.342418152929908715e+01 1.365887514988675733e+01
8.920000000000001705e+00 1.162657279693773249e+06 1.041232385653633857e+06 1.396621870165242640e+01 1.365572839506602598e+01
8.929999999999999716e+00 3.805323913309024647e+05 1.104444193782181479e+06 1.284932658099418212e+01 1.371125960430434532e+01
8.939999999999999503e+00 1.054044395961161703e+06 1.011369355480584665e+06 1.386814512860163973e+01 1.355962332641286672e+01
8.950000000000001066e+00 1.927965801963323029e+05 1.004089980646517477e+06 1.216939092343037920e+01 1.354315264026724464e+01
8.959999999999999076e+00 1.590723651465126546e+06 9.689074460356722120e+05 1.427969959736529582e+01 1.351742745461274886e+01
8.970000000000000639e+00 2.255533117123467382e+06 9.387335165235603927e+05 1.462889691855297514e+01 1.345605706158694126e+01
8.980000000000000426e+00 1.521152961230698042e+06 1.167371488958296366e+06 1.423497913241161150e+01 1.356074548058261087e+01
8.990000000000001990e+00 2.380126793033856084e+05 1.138953977973550558e+06 1.238007922561855523e+01 1.340411368810215365e+01
9.000000000000001776e+00 4.031311481093615294e+05 1.138022232031847350e+06 1.290701721753987385e+01 1.340322539010159630e+01
9.009999999999999787e+00 1.183240057790400460e+06 1.167954761112656677e+06 1.398376704527420422e+01 1.349378322216769277e+01
9.019999999999999574e+00 3.442444195545541588e+05 1.173446570065385196e+06 1.274910720601522307e+01 1.349717167785876271e+01
9.029999999999999361e+00 3.677674976475870237e+06 1.014596304243532708e+06 1.511779131060478321e+01 1.336168935566841220e+01
9.040000000000000924e+00 6.793977049869761686e+04 9.186289480718320701e+05 1.112637686370912959e+01 1.325404518428604561e+01
9.050000000000000711e+00 1.043795190602425369e+06 9.771538523640190251e+05 1.385837385059549831e+01 1.337310210792738729e+01
9.060000000000000497e+00 5.220544000852342579e+05 9.757919150215219706e+05 1.316552707615747053e+01 1.336965933567592657e+01
9.070000000000000284e+00 1.651133549945143051e+06 8.862023338737178128e+05 1.431697260996706511e+01 1.320702437488515280e+01
9.080000000000001847e+00 5.081801930830896017e+05 9.997731912687098375e+05 1.313859137445910186e+01 1.334632902709700808e+01
9.090000000000001634e+00 4.655120433419905021e+05 7.429809981702894438e+05 1.305089324720559851e+01 1.321348153807763026e+01
9.099999999999999645e+00 8.817866265174425207e+05 8.093431585550414165e+05 1.368970538567330131e+01 1.343742619144058814e+01
9.109999999999999432e+00 3.881498373418941628e+05 7.369837655064456630e+05 1.286914672277382365e+01 1.330671458583936584e+01
9.119999999999999218e+00 1.977546651645537349e+05 8.547773674627844011e+05 1.219478247657567138e+01 1.342013291952186904e+01
9.130000000000000782e+00 1.593523850899466313e+06 9.175251229675535578e+05 1.428145838034562942e+01 1.345188468483410205e+01
9.140000000000000568e+00 8.529608523932460230e+05 9.116305955409562448e+05 1.365646893139163254e+01 1.343947575368625991e+01
9.150000000000000355e+00 7.979235347309689969e+05 9.947860203904516529e+05 1.358976805070166982e+01 1.353828134107609849e+01
9.160000000000000142e+00 2.478418670678719354e+05 1.089426911329973489e+06 1.242054618898203522e+01 1.360915466597067613e+01
9.170000000000001705e+00 1.817784021604961483e+06 1.256048873391213128e+06 1.441312874666501109e+01 1.376772898569590886e+01
9.180000000000001492e+00 2.341358860497604590e+06 1.464253270579603268e+06 1.466624202840166546e+01 1.399792975622439783e+01
9.189999999999999503e+00 4.433403913905174122e+05 1.385633368892636849e+06 1.300209313183283655e+01 1.392679937367691423e+01
9.199999999999999289e+00 1.380221716686439468e+06 1.666819555834769038e+06 1.413775470849380156e+01 1.406604903657129491e+01
9.209999999999999076e+00 1.922836426852181321e+06 2.007821909293128876e+06 1.446931195951366433e+01 1.422428892906865983e+01
9.220000000000000639e+00 2.220991420015535317e+06 2.020357379246094264e+06 1.461346423975137832e+01 1.426450274839272758e+01
9.230000000000000426e+00 2.488003034236842301e+06 1.961141774605636718e+06 1.472699095238903411e+01 1.422416770287241228e+01
9.240000000000001990e+00 7.287049323428369826e+05 1.947618631710578920e+06 1.349902417232331686e+01 1.421820029739835967e+01
9.250000000000000000e+00 3.946008908756698016e+06 1.965170714937324403e+06 1.518821522322983775e+01 1.425106487494547913e+01
9.260000000000001563e+00 4.548949422772929072e+06 1.942976959172622999e+06 1.533040686817266440e+01 1.423336930648643950e+01
9.269999999999999574e+00 3.857320365504914662e+05 1.957226101623698836e+06 1.286289820154678409e+01 1.424049322495216963e+01
9.279999999999999361e+00 1.166412370559926378e+06 1.982383943182707997e+06 1.396944324594154452e+01 1.425116847110001927e+01
9.290000000000000924e+00 2.192604288651969284e+06 1.974790534806962125e+06 1.460060056818708318e+01 1.424806405433101197e+01
9.299999999999998934e+00 6.364133068847154500e+05 2.030110960233779391e+06 1.336360348485116845e+01 1.430325372758264812e+01
9.310000000000000497e+00 1.136090403274725424e+06 1.890494211146589834e+06 1.394310345544435492e+01 1.425843693680623403e+01
9.320000000000000284e+00 2.079576993814016227e+06 1.575853968207600527e+06 1.454767506263670640e+01 1.412837867564621597e+01
9.330000000000001847e+00 2.497727677164635155e+06 1.562796016321677016e+06 1.473089194737772267e+01 1.408603190246920178e+01
9.340000000000001634e+00 2.404475542103636079e+06 1.520537656214555027e+06 1.469284236792994136e+01 1.403981674767821808e+01
9.350000000000001421e+00 1.337229612037826329e+06 1.397515116293800762e+06 1.410611057809131275e+01 1.395252493480052181e+01
9.359999999999999432e+00 2.410224668797614519e+06 1.559309403071981622e+06 1.469523052468926672e+01 1.407380517374002871e+01
9.369999999999999218e+00 1.087906750444049714e+06 1.609171504993238021e+06 1.389976599541248881e+01 1.410961604038071115e+01
9.380000000000000782e+00 2.420945658053337247e+05 1.482786439094257541e+06 1.239708369659961029e+01 1.400923573812797329e+01
9.390000000000000568e+00 7.015704093815840315e+05 1.333959181344051147e+06 1.346107654324073799e+01 1.391237442023991200e+01
9.400000000000000355e+00 8.393563495236722520e+05 1.250038661128009669e+06 1.364039062653242240e+01 1.386834004774086360e+01
9.410000000000000142e+00 2.416150461444705725e+06 1.160692673003994394e+06 1.469768611318574614e+01 1.374762531241158392e+01
9.420000000000001705e+00 1.684573524408544181e+06 9.752100186770809814e+05 1.433702298849185475e+01 1.357724342855876998e+01
9.430000000000001492e+00 6.893412689252318814e+05 1.090054037146231392e+06 1.344349173785659524e+01 1.364730402411347576e+01
9.440000000000001279e+00 8.606278419123614440e+05 1.214392130783165339e+06 1.366541745060904312e+01 1.381953541090066651e+01
9.449999999999999289e+00 1.481349819727180293e+06 1.334481340511428192e+06 1.420846427044040539e+01 1.391578940679838716e+01
9.459999999999999076e+00 3.544237426736628404e+05 1.322197130298623815e+06 1.277824848946924163e+01 1.389983210794349588e+01
9.470000000000000639e+00 3.699154712015647674e+05 1.144428944420635235e+06 1.282102980230832401e+01 1.374917912089071947e+01
9.480000000000000426e+00 2.351190953604704700e+06 1.025245110943579231e+06 1.467043254651424355e+01 1.361225073774276240e+01
9.490000000000000213e+00 1.609813595811605686e+06 1.047470299790638266e+06 1.429162895125873689e+01 1.363984578050046537e+01
9.500000000000000000e+00 2.022551716392477741e+06 1.123595740926105995e+06 1.451987049811566521e+01 1.370162293747177351e+01
9.510000000000001563e+00 7.042300371828245698e+05 1.140779608944770182e+06 1.346486033912858638e+01 1.371254047055424685e+01
9.520000000000001350e+00 4.607004167868280783e+05 1.156544331525882008e+06 1.304050325560523227e+01 1.374874881906570501e+01
9.530000000000001137e+00 3.735513561609289027e+05 1.260099382565462030e+06 1.283081077386430557e+01 1.387656171665422633e+01
9.539999999999999147e+00 9.338183462428804487e+05 1.157113377589208772e+06 1.374703720819134389e+01 1.381679547200439018e+01
9.549999999999998934e+00 1.698007694402506575e+06 1.096417038214866770e+06 1.434496617729340251e+01 1.376809501065483410e+01
9.560000000000000497e+00 1.670372367932487512e+06 9.455060173278705915e+05 1.432855713434762279e+01 1.361182167908105534e+01
9.570000000000000284e+00 5.278356910658909474e+05 1.033603676658407669e+06 1.317654032309529555e+01 1.369049899790273983e+01
9.580000000000001847e+00 1.509021032636946999e+06 1.045926207790519460e+06 1.422697167578204080e+01 1.371394528390834822e+01
9.589999999999999858e+00 1.218344898865916533e+06 1.034369523377961712e+06 1.401300385536604942e+01 1.367612834456117810e+01
9.600000000000001421e+00 9.421538626938449452e+05 1.053088807053725468e+06 1.375592387641363779e+01 1.369424335833250517e+01
9.610000000000001208e+00 3.625304866355208796e+05 1.135673886470496655e+06 1.280086385080407574e+01 1.373320072698417604e+01
9.619999999999999218e+00 1.673304289818732534e+06 1.186979994180464186e+06 1.433031084616714068e+01 1.375966237368238687e+01
9.630000000000000782e+00 5.962482592400561552e+05 1.142673147877264535e+06 1.329841240166689431e+01 1.352616584844142977e+01
9.639999999999998792e+00 2.464278276227953320e+05 1.110736186290333048e+06 1.241482444104544847e+01 1.350207372539174600e+01
9.650000000000000355e+00 1.139730466676282231e+06 1.053019966910762247e+06 1.394630235967594878e+01 1.343514085602827990e+01
9.660000000000000142e+00 2.606443567986987531e+06 1.257907280954928603e+06 1.477349723246176794e+01 1.354618266509211466e+01
9.670000000000001705e+00 2.234739552742131986e+06 1.298595164459662745e+06 1.461963524802794367e+01 1.361927772646018653e+01
9.680000000000001492e+00 4.046038173069502955e+04 1.285742685408319812e+06 1.060807854544477813e+01 1.361125283055754132e+01
9.690000000000001279e+00 1.157714455180699006e+06 1.424549136053844821e+06 1.396195832223550148e+01 1.372670596620306682e+01
9.700000000000001066e+00 5.834664856906380737e+05 1.485426025197754614e+06 1.327674229236791703e+01 1.384607210781084241e+01
9.709999999999999076e+00 3.195914317179674748e+06 1.605721279812643304e+06 1.497738377611583083e+01 1.391612478906305661e+01
9.720000000000000639e+00 8.100972051875966135e+05 1.983103848387439270e+06 1.360490952585286983e+01 1.400273286103115211e+01
9.730000000000000426e+00 1.531927020253960509e+06 1.892076744252250530e+06 1.424203699123805222e+01 1.394870408508418969e+01
9.740000000000000213e+00 2.123119216340830550e+06 2.053246397315856302e+06 1.456839689376767311e+01 1.429439454439444823e+01
9.750000000000000000e+00 9.160736082058043685e+05 2.016990284923415631e+06 1.372785199873099238e+01 1.425600029970862614e+01
9.760000000000001563e+00 2.462978267440056428e+06 2.035340665427432396e+06 1.471688185345029076e+01 1.428300985601518747e+01
9.770000000000001350e+00 6.757651822309745476e+06 1.894303694102507550e+06 1.572618602411080246e+01 1.422260692963129003e+01
9.780000000000001137e+00 1.233441407255052356e+06 2.023856973457785323e+06 1.402531871261137475e+01 1.431487277148920256e+01
9.790000000000000924e+00 1.813326565430358518e+06 2.012683247262527933e+06 1.441067359785761681e+01 1.430726960584700436e+01
9.799999999999998934e+00 7.588972188638518564e+05 1.857097197914016433e+06 1.353962163069145852e+01 1.415814114557586478e+01
9.810000000000000497e+00 7.853206712348193396e+05 1.990783008049233817e+06 1.357384741174009868e+01 1.424518984185026405e+01
9.820000000000000284e+00 1.644507632605503313e+06 1.783522615689392667e+06 1.431295158589296967e+01 1.400891548460280056e+01
9.830000000000000071e+00 2.235183278095650021e+06 1.436787953663703986e+06 1.461983378628990771e+01 1.393336528894185911e+01
9.839999999999999858e+00 1.409016032106128288e+06 1.341333051770149032e+06 1.415840216917387551e+01 1.376012078915958270e+01
9.850000000000001421e+00 4.116726735072068404e+05 1.407842726678417064e+06 1.292798383078513247e+01 1.379093363274832384e+01
9.860000000000001208e+00 2.386617519693195820e+06 1.585646090706060408e+06 1.468538765774937360e+01 1.390680481309812322e+01
9.870000000000000995e+00 1.831139514818033495e+05 1.629152720840665512e+06 1.211786392372817822e+01 1.395006483703803646e+01
9.879999999999999005e+00 2.943570540027173236e+06 1.490898782810196048e+06 1.489513387184044824e+01 1.371486289916702361e+01
9.889999999999998792e+00 1.834374864259489987e+05 1.545714662926385412e+06 1.211962921500631651e+01 1.373657489985405888e+01
9.900000000000000355e+00 2.544932989421306644e+06 1.562264775802621618e+06 1.474961487733378895e+01 1.374762157450766864e+01
9.910000000000000142e+00 2.714734223167929333e+06 1.552164494840861065e+06 1.481420461453925697e+01 1.371902618655596306e+01
9.920000000000001705e+00 1.263893602715477347e+06 1.522857524914877489e+06 1.404970767507915141e+01 1.370583395311629360e+01
9.929999999999999716e+00 1.237143142703363847e+05 1.630759924295758829e+06 1.172573026931181239e+01 1.388878730059882471e+01
9.940000000000001279e+00 2.838157959373734426e+06 1.440009791388749145e+06 1.485866579384729391e+01 1.377536326154273993e+01
9.950000000000001066e+00 1.591067273744723992e+06 1.507580189891450806e+06 1.427991559036358460e+01 1.392261496711822666e+01
9.960000000000000853e+00 3.005695829278407036e+05 1.320282617542048451e+06 1.261343456331637292e+01 1.377185018380725801e+01
9.970000000000000639e+00 2.064240850507376716e+06 1.107995678981421981e+06 1.454027308991300416e+01 1.359299659359580303e+01
9.979999999999998650e+00 1.370040344671497121e+06 1.072786605656287633e+06 1.413035074603603114e+01 1.355973216765734080e+01
9.990000000000000213e+00 8.453190780500686960e+05 1.258732567854831461e+06 1.364746944222351388e+01 1.382010505831071967e+01
1.000000000000000000e+01 9.267118699556668289e+05 1.005457232478841790e+06 1.373939797633667759e+01 1.345672470239495233e+01
1.001000000000000156e+01 4.846596935778823681e+05 1.227504574741814751e+06 1.309120226091310357e+01 1.354129300054193230e+01
1.002000000000000135e+01 3.795778990010368871e+05 1.279992239135944750e+06 1.284681512221325228e+01 1.363873772888532798e+01
1.003000000000000114e+01 8.765937961389982374e+05 1.587599464618227445e+06 1.368379898975608278e+01 1.372696240281492308e+01
1.004000000000000092e+01 2.169119898454318289e+06 1.701526730579283787e+06 1.458983206649898534e+01 1.378601423099042478e+01
1.005000000000000071e+01 5.212927023784769699e+04 1.726161576568746008e+06 1.086148187877384785e+01 1.381129267611266265e+01
1.006000000000000050e+01 4.033588038637428544e+06 1.695566088364592288e+06 1.521016686998037315e+01 1.377027026978634083e+01
1.007000000000000028e+01 8.779338912632717984e+05 1.761407903757975204e+06 1.368532657509370942e+01 1.385336439862870428e+01
1.008000000000000007e+01 5.447920330812486820e+06 1.980767505411242368e+06 1.551074450313856978e+01 1.403478664319360014e+01
1.008999999999999986e+01 2.623240270243115723e+06 1.952315558998179855e+06 1.477992085596653027e+01 1.399463580568478882e+01
1.010000000000000142e+01 1.116302383934149984e+06 1.861902075988965575e+06 1.392553233856817663e+01 1.393887052971801310e+01
1.011000000000000121e+01 5.901614997099750908e+05 2.142256539118261077e+06 1.328815150674713230e+01 1.431132378667174265e+01
1.012000000000000099e+01 1.208919662905094679e+06 1.803650839440579759e+06 1.400523767817907128e+01 1.407774997263977923e+01
1.013000000000000078e+01 2.792533517186978832e+06 1.876509474734407151e+06 1.484245981242713519e+01 1.413671433567053803e+01
1.014000000000000057e+01 5.636223855953096645e+05 1.540313733583489666e+06 1.324213977715917423e+01 1.403346422593004839e+01
1.015000000000000036e+01 1.174571585352962371e+06 1.530060869574094657e+06 1.397641403086441692e+01 1.402946924536591666e+01
1.016000000000000014e+01 3.136028364660095423e+06 1.611832322272640420e+06 1.495846770526487823e+01 1.408319548043233382e+01
