 (1.300000000000000044e-01+0.000000000000000000e+00j)  (3.492209476777978241e+07+0.000000000000000000e+00j)  (-9.344209712212736122e+03-6.061364783037909092e+02j)  (-9.344209712212736122e+03+6.061364783037909092e+02j)  (3.946368937634848972e+00+0.000000000000000000e+00j)
 (1.399999999999999856e-01+0.000000000000000000e+00j)  (2.838714428540059179e+07+0.000000000000000000e+00j)  (-1.195372824634569042e+04+2.171919436048428906e+03j)  (-1.195372824634569042e+04-2.171919436048428906e+03j)  (8.630581023438402610e+00+0.000000000000000000e+00j)
 (1.500000000000000222e-01+0.000000000000000000e+00j)  (7.319808009432123974e+06+0.000000000000000000e+00j)  (-4.255484102655688730e+03-2.367506468321467764e+03j)  (-4.255484102655688730e+03+2.367506468321467764e+03j)  (6.864343856902870300e+00+0.000000000000000000e+00j)
 (1.600000000000000033e-01+0.000000000000000000e+00j)  (3.305881829558801278e+07+0.000000000000000000e+00j)  (-4.513150543564191139e+03-7.697271028926365943e+02j)  (-4.513150543564191139e+03+7.697271028926365943e+02j)  (2.007222450372657452e+00+0.000000000000000000e+00j)
 (1.700000000000000122e-01+0.000000000000000000e+00j)  (5.112946048435891978e+06+0.000000000000000000e+00j)  (-2.368320789424103168e+03-3.558112392974564500e+03j)  (-2.368320789424103168e+03+3.558112392974564500e+03j)  (1.570165226581575624e+01+0.000000000000000000e+00j)
 (1.800000000000000211e-01+0.000000000000000000e+00j)  (2.421633907475988567e+07+0.000000000000000000e+00j)  (-2.906435986765436610e+03+5.132820580346513452e+03j)  (-2.906435986765436610e+03-5.132820580346513452e+03j)  (3.229752650628689103e+00+0.000000000000000000e+00j)
 (1.900000000000000022e-01+0.000000000000000000e+00j)  (8.775930477802466601e+06+0.000000000000000000e+00j)  (-1.809111149814807050e+03+1.419362127479529818e+03j)  (-1.809111149814807050e+03-1.419362127479529818e+03j)  (3.285178308062127961e+00+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j)  (1.819488982480460405e+07+0.000000000000000000e+00j)  (-8.922646693035940189e+03-4.948594159123678764e+03j)  (-8.922646693035940189e+03+4.948594159123678764e+03j)  (1.260676624089137476e+01+0.000000000000000000e+00j)
 (2.100000000000000477e-01+0.000000000000000000e+00j)  (2.380188308493834361e+07+0.000000000000000000e+00j)  (-5.489150989846587436e+03+9.311484527547703692e+03j)  (-5.489150989846587436e+03-9.311484527547703692e+03j)  (5.858476812676414625e+00+0.000000000000000000e+00j)
 (2.200000000000000011e-01+0.000000000000000000e+00j)  (1.127498658674748056e+07+0.000000000000000000e+00j)  (-4.388108385697090625e+02+3.500838190602768009e+03j)  (-4.388108385697090625e+02-3.500838190602768009e+03j)  (3.261161810082686685e+00+0.000000000000000000e+00j)
 (2.300000000000000100e-01+0.000000000000000000e+00j)  (4.828918949768000841e+07+0.000000000000000000e+00j)  (-6.019471548067616823e+03+4.775285062806924543e+02j)  (-6.019471548067616823e+03-4.775285062806924543e+02j)  (3.896377966814984717e+00+0.000000000000000000e+00j)
 (2.400000000000000466e-01+0.000000000000000000e+00j)  (2.205408360720618814e+07+0.000000000000000000e+00j)  (-1.207524605884112680e+04+1.100130004856001051e+03j)  (-1.207524605884112680e+04-1.100130004856001051e+03j)  (1.005618674506289878e+01+0.000000000000000000e+00j)
 (2.500000000000000000e-01+0.000000000000000000e+00j)  (5.062350272298046201e+07+0.000000000000000000e+00j)  (-5.937487394689358553e+03-4.337530841444335238e+03j)  (-5.937487394689358553e+03+4.337530841444335238e+03j)  (4.933256287223872327e+00+0.000000000000000000e+00j)
 (2.600000000000000089e-01+0.000000000000000000e+00j)  (6.051062796045273542e+07+0.000000000000000000e+00j)  (-9.032918094424399897e+03-5.955574916533357282e+03j)  (-9.032918094424399897e+03+5.955574916533357282e+03j)  (3.788594279874957227e+00+0.000000000000000000e+00j)
 (2.700000000000000178e-01+0.000000000000000000e+00j)  (4.338629720371519029e+07+0.000000000000000000e+00j)  (-2.781270688035532658e+03-3.586380425637293229e+03j)  (-2.781270688035532658e+03+3.586380425637293229e+03j)  (3.016313960248706127e+00+0.000000000000000000e+00j)
 (2.799999999999999711e-01+0.000000000000000000e+00j)  (2.551612978459203243e+07+0.000000000000000000e+00j)  (-7.141295081487362040e+03-3.150888467958512592e+03j)  (-7.141295081487362040e+03+3.150888467958512592e+03j)  (5.762620573126708834e+00+0.000000000000000000e+00j)
 (2.899999999999999800e-01+0.000000000000000000e+00j)  (5.945444057277107239e+07+0.000000000000000000e+00j)  (-2.029273152062019653e+04+4.506928050572616485e+03j)  (-2.029273152062019653e+04-4.506928050572616485e+03j)  (1.415078159972632577e+01+0.000000000000000000e+00j)
 (3.000000000000000444e-01+0.000000000000000000e+00j)  (1.497928717359550297e+07+0.000000000000000000e+00j)  (-3.837066005664768227e+02+4.401155276733747087e+03j)  (-3.837066005664768227e+02-4.401155276733747087e+03j)  (1.783559226457300140e+00+0.000000000000000000e+00j)
 (3.100000000000000533e-01+0.000000000000000000e+00j)  (2.319570881624861434e+07+0.000000000000000000e+00j)  (1.352393185133502811e+03-9.985720726792142159e+03j)  (1.352393185133502811e+03+9.985720726792142159e+03j)  (4.683568765386484145e+00+0.000000000000000000e+00j)
 (3.200000000000000067e-01+0.000000000000000000e+00j)  (3.832251284293407109e+06+0.000000000000000000e+00j)  (6.177155592839829978e+02+6.241601835771782589e+02j)  (6.177155592839829978e+02-6.241601835771782589e+02j)  (1.153109216669871095e+00+0.000000000000000000e+00j)
 (3.300000000000000155e-01+0.000000000000000000e+00j)  (1.781806403912588954e+07+0.000000000000000000e+00j)  (-5.048809652103039298e+03-3.192300779061281446e+03j)  (-5.048809652103039298e+03+3.192300779061281446e+03j)  (3.752283791891284803e+00+0.000000000000000000e+00j)
 (3.400000000000000244e-01+0.000000000000000000e+00j)  (2.102327290390278399e+07+0.000000000000000000e+00j)  (-4.348551351079222513e+03+4.110738451693263414e+03j)  (-4.348551351079222513e+03-4.110738451693263414e+03j)  (3.516452419837188259e+00+0.000000000000000000e+00j)
 (3.499999999999999778e-01+0.000000000000000000e+00j)  (2.255477585031196475e+07+0.000000000000000000e+00j)  (-1.544023299064298271e+03+4.215636424012160205e+03j)  (-1.544023299064298271e+03-4.215636424012160205e+03j)  (1.885789729335504816e+00+0.000000000000000000e+00j)
 (3.600000000000000422e-01+0.000000000000000000e+00j)  (4.182671606945084780e+07+0.000000000000000000e+00j)  (-6.421306995407272552e+03+5.725147937005076528e+03j)  (-6.421306995407272552e+03-5.725147937005076528e+03j)  (5.147468807445659600e+00+0.000000000000000000e+00j)
 (3.699999999999999956e-01+0.000000000000000000e+00j)  (1.602199283926118165e+07+0.000000000000000000e+00j)  (-2.458480991140517744e+03-6.783256127152458248e+02j)  (-2.458480991140517744e+03+6.783256127152458248e+02j)  (5.163009085757332528e+00+0.000000000000000000e+00j)
 (3.800000000000000044e-01+0.000000000000000000e+00j)  (2.045876059459754080e+07+0.000000000000000000e+00j)  (4.067299643664759401e+01+1.117911523540536109e+03j)  (4.067299643664759401e+01-1.117911523540536109e+03j)  (5.866409276528584904e+00+0.000000000000000000e+00j)
 (3.900000000000000688e-01+0.000000000000000000e+00j)  (1.918439140994860232e+07+0.000000000000000000e+00j)  (-6.428765442169617927e+03+4.938486643550479130e+03j)  (-6.428765442169617927e+03-4.938486643550479130e+03j)  (6.406769132310016879e+00+0.000000000000000000e+00j)
 (4.000000000000000222e-01+0.000000000000000000e+00j)  (4.179424655652283691e+06+0.000000000000000000e+00j)  (5.242008594894493854e+02-1.082625202089405093e+03j)  (5.242008594894493854e+02+1.082625202089405093e+03j)  (5.270107248810999678e+00+0.000000000000000000e+00j)
 (4.100000000000000311e-01+0.000000000000000000e+00j)  (1.166944714381867647e+07+0.000000000000000000e+00j)  (-6.992009050398415638e+03+4.501890491337024969e+02j)  (-6.992009050398415638e+03-4.501890491337024969e+02j)  (4.626406950965608722e+00+0.000000000000000000e+00j)
 (4.200000000000000955e-01+0.000000000000000000e+00j)  (4.110852065131326206e+06+0.000000000000000000e+00j)  (-7.131600835889646532e+02-1.789866999543758311e+03j)  (-7.131600835889646532e+02+1.789866999543758311e+03j)  (8.508293835661797644e+00+0.000000000000000000e+00j)
 (4.299999999999999933e-01+0.000000000000000000e+00j)  (1.905344296841770038e+07+0.000000000000000000e+00j)  (-2.575420892936126165e+03+2.727843034316862941e+03j)  (-2.575420892936126165e+03-2.727843034316862941e+03j)  (3.195488515709888233e+00+0.000000000000000000e+00j)
 (4.400000000000000022e-01+0.000000000000000000e+00j)  (1.669156770692374371e+07+0.000000000000000000e+00j)  (-3.160460087978103729e+03-3.364892674360246019e+03j)  (-3.160460087978103729e+03+3.364892674360246019e+03j)  (4.866361989834896207e+00+0.000000000000000000e+00j)
 (4.500000000000000666e-01+0.000000000000000000e+00j)  (1.688693330976889655e+07+0.000000000000000000e+00j)  (-3.138322578180725486e+03-4.052041506127643515e+03j)  (-3.138322578180725486e+03+4.052041506127643515e+03j)  (2.444258887878886455e+00+0.000000000000000000e+00j)
 (4.600000000000000200e-01+0.000000000000000000e+00j)  (1.033600780445750616e+07+0.000000000000000000e+00j)  (-4.910368921776382194e+03-1.273339816350595811e+03j)  (-4.910368921776382194e+03+1.273339816350595811e+03j)  (5.299921678568836114e+00+0.000000000000000000e+00j)
 (4.700000000000000289e-01+0.000000000000000000e+00j)  (1.640869458769267052e+07+0.000000000000000000e+00j)  (1.266922749658199905e+02+9.463780274590053523e+02j)  (1.266922749658199905e+02-9.463780274590053523e+02j)  (5.840101097091537241e+00+0.000000000000000000e+00j)
 (4.800000000000000933e-01+0.000000000000000000e+00j)  (1.716485702879031003e+07+0.000000000000000000e+00j)  (2.243755201101275816e+02+8.872797015553048823e+02j)  (2.243755201101275816e+02-8.872797015553048823e+02j)  (2.713607693172694901e+00+0.000000000000000000e+00j)
 (4.899999999999999911e-01+0.000000000000000000e+00j)  (1.920980806774051115e+07+0.000000000000000000e+00j)  (-6.947475066016709206e+03+3.855410094426611977e+03j)  (-6.947475066016709206e+03-3.855410094426611977e+03j)  (7.117602675085860753e+00+0.000000000000000000e+00j)
 (5.000000000000000000e-01+0.000000000000000000e+00j)  (2.379744172759818286e+07+0.000000000000000000e+00j)  (-7.719993507910037806e+03+8.689852261137370078e+03j)  (-7.719993507910037806e+03-8.689852261137370078e+03j)  (8.735342172974347008e+00+0.000000000000000000e+00j)
 (5.100000000000000089e-01+0.000000000000000000e+00j)  (4.478709839878461510e+07+0.000000000000000000e+00j)  (-1.556882097650677861e+04-4.146281771258930348e+03j)  (-1.556882097650677861e+04+4.146281771258930348e+03j)  (7.582458628078332374e+00+0.000000000000000000e+00j)
 (5.200000000000000178e-01+0.000000000000000000e+00j)  (1.679013653683779389e+07+0.000000000000000000e+00j)  (-2.299063846692524749e+03+4.667093627799204114e+03j)  (-2.299063846692524749e+03-4.667093627799204114e+03j)  (2.215631946218239001e+00+0.000000000000000000e+00j)
 (5.300000000000000266e-01+0.000000000000000000e+00j)  (4.645456990522091091e+07+0.000000000000000000e+00j)  (-1.131570107110184290e+04-4.805470094247583802e+03j)  (-1.131570107110184290e+04+4.805470094247583802e+03j)  (1.479276728009309849e+01+0.000000000000000000e+00j)
 (5.400000000000000355e-01+0.000000000000000000e+00j)  (3.604915938525255024e+07+0.000000000000000000e+00j)  (-5.084580025344328533e+03+1.389664452177823250e+03j)  (-5.084580025344328533e+03-1.389664452177823250e+03j)  (2.949461957966797332e+00+0.000000000000000000e+00j)
 (5.500000000000000444e-01+0.000000000000000000e+00j)  (4.441623077621887438e+06+0.000000000000000000e+00j)  (-1.552962838995780430e+03+3.260545969542147304e+03j)  (-1.552962838995780430e+03-3.260545969542147304e+03j)  (7.145800704151731075e+00+0.000000000000000000e+00j)
 (5.599999999999999423e-01+0.000000000000000000e+00j)  (2.909864540589944273e+07+0.000000000000000000e+00j)  (-1.426783506352091081e+03+6.273588800151141186e+03j)  (-1.426783506352091081e+03-6.273588800151141186e+03j)  (5.341008076969913532e+00+0.000000000000000000e+00j)
 (5.699999999999999512e-01+0.000000000000000000e+00j)  (2.207294684325585887e+07+0.000000000000000000e+00j)  (5.280652026455209125e+01-3.693610401765916777e+03j)  (5.280652026455209125e+01+3.693610401765916777e+03j)  (2.060203926582703904e+00+0.000000000000000000e+00j)
 (5.799999999999999600e-01+0.000000000000000000e+00j)  (3.966408877067853510e+07+0.000000000000000000e+00j)  (-2.268436704080337222e+03-6.438572487609511882e+03j)  (-2.268436704080337222e+03+6.438572487609511882e+03j)  (6.591575907310275539e+00+0.000000000000000000e+00j)
 (5.900000000000000799e-01+0.000000000000000000e+00j)  (1.649789180617925525e+07+0.000000000000000000e+00j)  (1.609626707559707484e+02-3.837677111738240001e+03j)  (1.609626707559707484e+02+3.837677111738240001e+03j)  (3.886021888613010677e+00+0.000000000000000000e+00j)
 (6.000000000000000888e-01+0.000000000000000000e+00j)  (4.187037695492523722e+06+0.000000000000000000e+00j)  (-3.757900248317202568e+03+4.049487453741560785e+03j)  (-3.757900248317202568e+03-4.049487453741560785e+03j)  (1.097844777258861626e+01+0.000000000000000000e+00j)
 (6.100000000000000977e-01+0.000000000000000000e+00j)  (2.339062937021598965e+07+0.000000000000000000e+00j)  (-9.821647937542540603e+03-3.066792856441684307e+03j)  (-9.821647937542540603e+03+3.066792856441684307e+03j)  (7.161926632395982928e+00+0.000000000000000000e+00j)
 (6.200000000000001066e-01+0.000000000000000000e+00j)  (1.586425570794596523e+07+0.000000000000000000e+00j)  (-4.131826180376477168e+03-1.040823328263754320e+03j)  (-4.131826180376477168e+03+1.040823328263754320e+03j)  (7.983401237671172268e+00+0.000000000000000000e+00j)
 (6.300000000000000044e-01+0.000000000000000000e+00j)  (3.656201449334973842e+07+0.000000000000000000e+00j)  (-9.042516883859876543e+03-7.124425393907222315e+03j)  (-9.042516883859876543e+03+7.124425393907222315e+03j)  (4.798564523490762568e+00+0.000000000000000000e+00j)
 (6.400000000000000133e-01+0.000000000000000000e+00j)  (2.155636191755945608e+07+0.000000000000000000e+00j)  (-1.038427839881202817e+04-1.260262572870216900e+03j)  (-1.038427839881202817e+04+1.260262572870216900e+03j)  (7.410161216722635835e+00+0.000000000000000000e+00j)
 (6.500000000000001332e-01+0.000000000000000000e+00j)  (4.244305567460238934e+07+0.000000000000000000e+00j)  (-5.676021488556219992e+03+3.847234870341359965e+03j)  (-5.676021488556219992e+03-3.847234870341359965e+03j)  (1.865886746485172942e+00+0.000000000000000000e+00j)
 (6.600000000000000311e-01+0.000000000000000000e+00j)  (5.315241983635892719e+07+0.000000000000000000e+00j)  (-1.197914116426055080e+04+5.850222791558053359e+03j)  (-1.197914116426055080e+04-5.850222791558053359e+03j)  (4.190977883080654109e+00+0.000000000000000000e+00j)
 (6.700000000000000400e-01+0.000000000000000000e+00j)  (1.780318479152192920e+07+0.000000000000000000e+00j)  (-3.624793331074540220e+03+2.711294669916479506e+03j)  (-3.624793331074540220e+03-2.711294669916479506e+03j)  (3.356253452306880103e+00+0.000000000000000000e+00j)
 (6.800000000000000488e-01+0.000000000000000000e+00j)  (5.329402674172964692e+07+0.000000000000000000e+00j)  (-9.323870656927294476e+03-5.189358786180176139e+03j)  (-9.323870656927294476e+03+5.189358786180176139e+03j)  (4.688215292679238644e+00+0.000000000000000000e+00j)
 (6.900000000000000577e-01+0.000000000000000000e+00j)  (1.493678857145177573e+07+0.000000000000000000e+00j)  (-1.303684036755828402e+03+6.062168464182621392e+03j)  (-1.303684036755828402e+03-6.062168464182621392e+03j)  (2.974009661235034407e+00+0.000000000000000000e+00j)
 (6.999999999999999556e-01+0.000000000000000000e+00j)  (2.114966150807642564e+07+0.000000000000000000e+00j)  (-7.943568495683142828e+03-5.420697540878963991e+02j)  (-7.943568495683142828e+03+5.420697540878963991e+02j)  (9.946065025557288664e+00+0.000000000000000000e+00j)
 (7.099999999999999645e-01+0.000000000000000000e+00j)  (2.129772432660203055e+07+0.000000000000000000e+00j)  (-4.155790418563334242e+03+2.451779243374544876e+03j)  (-4.155790418563334242e+03-2.451779243374544876e+03j)  (1.075708434620039355e+01+0.000000000000000000e+00j)
 (7.200000000000000844e-01+0.000000000000000000e+00j)  (8.091399311514511704e+06+0.000000000000000000e+00j)  (-3.172684065063411254e+03+4.577580908995721984e+03j)  (-3.172684065063411254e+03-4.577580908995721984e+03j)  (6.254851392257620546e+00+0.000000000000000000e+00j)
 (7.299999999999999822e-01+0.000000000000000000e+00j)  (1.726557075601509213e+07+0.000000000000000000e+00j)  (-3.701851905974833244e+03+4.735059386491059854e+02j)  (-3.701851905974833244e+03-4.735059386491059854e+02j)  (3.673927058016555502e+00+0.000000000000000000e+00j)
 (7.399999999999999911e-01+0.000000000000000000e+00j)  (5.322153879379807413e+07+0.000000000000000000e+00j)  (-5.153960953977571990e+03-4.116346363668624690e+03j)  (-5.153960953977571990e+03+4.116346363668624690e+03j)  (1.506627698783788993e+00+0.000000000000000000e+00j)
 (7.500000000000000000e-01+0.000000000000000000e+00j)  (3.265431938058044761e+07+0.000000000000000000e+00j)  (-1.204388318772517232e+04-3.701625763245436247e+03j)  (-1.204388318772517232e+04+3.701625763245436247e+03j)  (9.029020527517088723e+00+0.000000000000000000e+00j)
 (7.600000000000000089e-01+0.000000000000000000e+00j)  (3.376568169575736672e+07+0.000000000000000000e+00j)  (-9.222834578301826696e+03-1.098693226399822379e+03j)  (-9.222834578301826696e+03+1.098693226399822379e+03j)  (4.189556639407744143e+00+0.000000000000000000e+00j)
 (7.700000000000000178e-01+0.000000000000000000e+00j)  (2.412550694344516098e+07+0.000000000000000000e+00j)  (-4.981661493880643320e+03+2.371281084311030554e+03j)  (-4.981661493880643320e+03-2.371281084311030554e+03j)  (3.520056598271901649e+00+0.000000000000000000e+00j)
 (7.800000000000001377e-01+0.000000000000000000e+00j)  (4.476605036029271781e+06+0.000000000000000000e+00j)  (8.922802652088643072e+01+1.631512822240443711e+03j)  (8.922802652088643072e+01-1.631512822240443711e+03j)  (2.901545205350024581e+00+0.000000000000000000e+00j)
 (7.900000000000001465e-01+0.000000000000000000e+00j)  (3.183472588718540967e+07+0.000000000000000000e+00j)  (-1.827555892264331123e+04-1.547519813870076177e+03j)  (-1.827555892264331123e+04+1.547519813870076177e+03j)  (1.198393546496243189e+01+0.000000000000000000e+00j)
 (8.000000000000000444e-01+0.000000000000000000e+00j)  (1.091611204384402744e+07+0.000000000000000000e+00j)  (-3.409813589522470465e+03+8.134194421080107986e+02j)  (-3.409813589522470465e+03-8.134194421080107986e+02j)  (2.548987852926680286e+00+0.000000000000000000e+00j)
 (8.099999999999999423e-01+0.000000000000000000e+00j)  (1.330753528530780971e+07+0.000000000000000000e+00j)  (-6.181289603055065527e+02+2.709507526331927693e+03j)  (-6.181289603055065527e+02-2.709507526331927693e+03j)  (1.351255761247410980e+01+0.000000000000000000e+00j)
 (8.200000000000000622e-01+0.000000000000000000e+00j)  (5.723499884732689708e+07+0.000000000000000000e+00j)  (-1.337645403482605616e+04+2.381209110516204419e+03j)  (-1.337645403482605616e+04-2.381209110516204419e+03j)  (7.325062352804735610e+00+0.000000000000000000e+00j)
 (8.299999999999999600e-01+0.000000000000000000e+00j)  (2.512027754438893124e+07+0.000000000000000000e+00j)  (-2.502359206258367976e+03+3.381979788148831176e+03j)  (-2.502359206258367976e+03-3.381979788148831176e+03j)  (6.261000748664534044e+00+0.000000000000000000e+00j)
 (8.400000000000001910e-01+0.000000000000000000e+00j)  (2.267291321859043092e+07+0.000000000000000000e+00j)  (-2.066670096787988768e+03+2.400831447617545109e+03j)  (-2.066670096787988768e+03-2.400831447617545109e+03j)  (3.049880433479531305e+00+0.000000000000000000e+00j)
 (8.500000000000000888e-01+0.000000000000000000e+00j)  (2.378948112249508500e+07+0.000000000000000000e+00j)  (-7.172119508066773960e+03+1.057394197639939193e+03j)  (-7.172119508066773960e+03-1.057394197639939193e+03j)  (7.503506506030073631e+00+0.000000000000000000e+00j)
 (8.599999999999999867e-01+0.000000000000000000e+00j)  (3.885285864161132276e+07+0.000000000000000000e+00j)  (-1.218409304688160046e+04-3.545453332401799798e+03j)  (-1.218409304688160046e+04+3.545453332401799798e+03j)  (5.841405948141829896e+00+0.000000000000000000e+00j)
 (8.700000000000001066e-01+0.000000000000000000e+00j)  (5.141492096221950650e+07+0.000000000000000000e+00j)  (-6.126757936739104480e+03+9.057307388810831981e+02j)  (-6.126757936739104480e+03-9.057307388810831981e+02j)  (1.728845803170936835e+00+0.000000000000000000e+00j)
 (8.800000000000000044e-01+0.000000000000000000e+00j)  (4.843444021828249097e+06+0.000000000000000000e+00j)  (-3.397906180765676254e+03+8.738673751826866010e+01j)  (-3.397906180765676254e+03-8.738673751826866010e+01j)  (4.510207641210826957e+00+0.000000000000000000e+00j)
 (8.899999999999999023e-01+0.000000000000000000e+00j)  (8.633661972172293812e+06+0.000000000000000000e+00j)  (1.769712452498398534e+02+1.604706941959263986e+02j)  (1.769712452498398534e+02-1.604706941959263986e+02j)  (3.318356620422036607e-01+0.000000000000000000e+00j)
 (9.000000000000001332e-01+0.000000000000000000e+00j)  (1.027476021554602869e+07+0.000000000000000000e+00j)  (2.098624060647039187e+03-3.340998391309938597e+03j)  (2.098624060647039187e+03+3.340998391309938597e+03j)  (3.300515072375422410e+00+0.000000000000000000e+00j)
 (9.100000000000000311e-01+0.000000000000000000e+00j)  (3.154706780347231030e+07+0.000000000000000000e+00j)  (-7.753310147616350150e+03-4.546773041174275932e+03j)  (-7.753310147616350150e+03+4.546773041174275932e+03j)  (6.964322094637336313e+00+0.000000000000000000e+00j)
 (9.200000000000000400e-01+0.000000000000000000e+00j)  (3.226093600750689209e+07+0.000000000000000000e+00j)  (-4.597820293555053468e+03-6.643791650835132714e+02j)  (-4.597820293555053468e+03+6.643791650835132714e+02j)  (2.208759672224188009e+00+0.000000000000000000e+00j)
 (9.300000000000000488e-01+0.000000000000000000e+00j)  (4.119945923034305871e+07+0.000000000000000000e+00j)  (-9.261639606585682486e+03-1.442535051879454113e+04j)  (-9.261639606585682486e+03+1.442535051879454113e+04j)  (8.250693513177974836e+00+0.000000000000000000e+00j)
 (9.400000000000000577e-01+0.000000000000000000e+00j)  (2.134035052174250036e+07+0.000000000000000000e+00j)  (-5.144840898472617482e+03+1.996389732563428879e+03j)  (-5.144840898472617482e+03-1.996389732563428879e+03j)  (1.064073694700536876e+01+0.000000000000000000e+00j)
 (9.499999999999999556e-01+0.000000000000000000e+00j)  (1.337855743724974617e+07+0.000000000000000000e+00j)  (-5.719715135972935059e+03+1.329074992110472522e+02j)  (-5.719715135972935059e+03-1.329074992110472522e+02j)  (3.958148189583549748e+00+0.000000000000000000e+00j)
 (9.600000000000001865e-01+0.000000000000000000e+00j)  (1.688608113720638677e+07+0.000000000000000000e+00j)  (-1.855652718688234927e+03-4.019886832609452540e+03j)  (-1.855652718688234927e+03+4.019886832609452540e+03j)  (1.654375889870025151e+00+0.000000000000000000e+00j)
 (9.700000000000000844e-01+0.000000000000000000e+00j)  (4.419362981953032315e+07+0.000000000000000000e+00j)  (-2.076450075867529085e+04-1.070454287784746521e+04j)  (-2.076450075867529085e+04+1.070454287784746521e+04j)  (1.264745108660800632e+01+0.000000000000000000e+00j)
 (9.799999999999999822e-01+0.000000000000000000e+00j)  (2.648030372393136844e+07+0.000000000000000000e+00j)  (3.607677796288510308e+02+1.921691853626418833e+03j)  (3.607677796288510308e+02-1.921691853626418833e+03j)  (2.831005004450102280e+00+0.000000000000000000e+00j)
 (9.899999999999999911e-01+0.000000000000000000e+00j)  (5.156895586983215809e+07+0.000000000000000000e+00j)  (-2.125170625925112836e+04+6.314116415112524919e+03j)  (-2.125170625925112836e+04-6.314116415112524919e+03j)  (1.081281665689644989e+01+0.000000000000000000e+00j)
 (1.000000000000000000e+00+0.000000000000000000e+00j)  (1.996139325161700696e+07+0.000000000000000000e+00j)  (-2.357358864144276140e+03+5.510225410452755568e+03j)  (-2.357358864144276140e+03-5.510225410452755568e+03j)  (6.309182107902069347e+00+0.000000000000000000e+00j)
