# ck  ck_std  L0(P*)  L0_std(P*)  kappa(P*)  kappa_std(P*)
# 
1.169820248367222856e-02 8.432558466119309537e-03 1.371699563184775883e+01 3.379341887245788656e-01 4.026267786610238097e+00 1.360613538056036687e+00
-9.081597824603871577e-03 8.432558466119309537e-03 1.369883243619855051e+01 3.383547665957690742e-01 3.953798030558387300e+00 1.337786409796394516e+00
-1.443435275617510876e-03 8.432558466119309537e-03 1.369594556564731569e+01 3.387748223336785047e-01 3.942400387134697315e+00 1.335585990719782457e+00
9.567416618995714522e-03 8.432558466119309537e-03 1.371508039888530739e+01 3.391943578781249635e-01 4.018563925528895631e+00 1.363074210311971068e+00
6.753504299167629489e-03 8.432558466119309537e-03 1.372858740748364248e+01 3.396133751569446191e-01 4.073210930999515256e+00 1.383316912002906074e+00
1.153661290028440596e-02 8.432558466119309537e-03 1.375166063328421195e+01 3.400318760860953082e-01 4.168285669089956791e+00 1.417349996123443034e+00
1.000039369474177951e-02 8.432558466119309537e-03 1.377166142067369492e+01 3.404498625697589542e-01 4.252493973587609943e+00 1.447760988886629852e+00
-8.391122166983261410e-03 8.432558466119309537e-03 1.375487917633972756e+01 3.408673365004424305e-01 4.181723088840750613e+00 1.425412811275549751e+00
-4.632370470335279641e-03 8.432558466119309537e-03 1.374561443539905703e+01 3.412842997590775918e-01 4.143159424759384812e+00 1.413995263069229402e+00
4.167803209684324897e-03 8.432558466119309537e-03 1.375395004181842573e+01 3.417007542151202504e-01 4.177839510023344971e+00 1.427570911564705503e+00
2.603188130086502104e-03 8.432558466119309537e-03 1.375915641807859835e+01 3.421167017266477650e-01 4.199647635859916406e+00 1.436769597594508507e+00
1.618242994928750702e-03 8.432558466119309537e-03 1.376239290406845583e+01 3.425321441404560741e-01 4.213261755665913100e+00 1.443177582993227626e+00
1.188171553806334144e-02 8.432558466119309537e-03 1.378615633514458239e+01 3.429470832921548973e-01 4.314582406208624654e+00 1.479673451832895337e+00
-4.509446404111932573e-03 8.432558466119309537e-03 1.377713744233635929e+01 3.433615210062628820e-01 4.275844598620710535e+00 1.468160504968820890e+00
-1.011983668581214850e-02 8.432558466119309537e-03 1.375689776896473582e+01 3.437754590963008061e-01 4.190172809630562156e+00 1.440478581323583196e+00
-2.920710706623715243e-03 8.432558466119309537e-03 1.375105634755148820e+01 3.441888993648843376e-01 4.165767594425131115e+00 1.433810963335087729e+00
-4.819541261254138217e-03 8.432558466119309537e-03 1.374141726502898031e+01 3.446018436038155719e-01 4.125806321223969064e+00 1.421760464646055988e+00
1.486508452054004746e-02 8.432558466119309537e-03 1.377114743407006081e+01 3.450142935941736266e-01 4.250308810273592641e+00 1.466417291733635997e+00
-5.103639094700977187e-03 8.432558466119309537e-03 1.376094015588065922e+01 3.454262511064043473e-01 4.207145391130108436e+00 1.453258460317660594e+00
1.773939350889098578e-03 8.432558466119309537e-03 1.376448803458243830e+01 3.458377179004089030e-01 4.222098342602667032e+00 1.460160855556805304e+00
7.979187444834114420e-04 8.432558466119309537e-03 1.376608387207140538e+01 3.462486957256313835e-01 4.228841504484094571e+00 1.464230855358034544e+00
-6.236276752970841726e-03 8.432558466119309537e-03 1.375361131856546315e+01 3.466591863211458957e-01 4.176424618276049827e+00 1.447795959903177554e+00
1.486946222435471185e-02 8.432558466119309537e-03 1.378335024301417278e+01 3.470691914157421065e-01 4.302492261435912901e+00 1.493262510249049990e+00
7.691468380072380602e-03 8.432558466119309537e-03 1.379873317977431668e+01 3.474787127280103416e-01 4.369188907727134641e+00 1.518200137322526455e+00
-5.344757326944065898e-03 8.432558466119309537e-03 1.378804366512042812e+01 3.478877519664255180e-01 4.322733136056083225e+00 1.503825913053327579e+00
4.013954530696564084e-03 8.432558466119309537e-03 1.379607157418182162e+01 3.482963108294305221e-01 4.357575312356885000e+00 1.517727405455306489e+00
-9.425489669854842821e-04 8.432558466119309537e-03 1.379418647624784988e+01 3.487043910055182550e-01 4.349368593802808824e+00 1.516643926760535832e+00
-1.089074615281275180e-02 8.432558466119309537e-03 1.377240498394222357e+01 3.491119941733131782e-01 4.255657147770336657e+00 1.485700953376016376e+00
9.882073850062723670e-04 8.432558466119309537e-03 1.377438139871223655e+01 3.495191220016517497e-01 4.264076408648456606e+00 1.490376242498764991e+00
-1.394035718470451948e-02 8.432558466119309537e-03 1.374650068434282701e+01 3.499257761496623598e-01 4.146832922999974080e+00 1.451083729143739065e+00
-6.268535045116389350e-03 8.432558466119309537e-03 1.373396361425259471e+01 3.503319582668439347e-01 4.095168326038757911e+00 1.434668339093511324e+00
-3.700276117718405509e-03 8.432558466119309537e-03 1.372656306201715815e+01 3.507376699931442632e-01 4.064973685245862889e+00 1.425739398946578973e+00
2.187820009000122305e-03 8.432558466119309537e-03 1.373093870203515898e+01 3.511429129590369902e-01 4.082799518047382392e+00 1.433646115794910303e+00
7.583732654044776818e-03 8.432558466119309537e-03 1.374610616734324786e+01 3.515476887855983334e-01 4.145197249589134714e+00 1.457234512653479364e+00
5.867025308713334948e-03 8.432558466119309537e-03 1.375784021796067513e+01 3.519519990845825230e-01 4.194123695249468042e+00 1.476130218951066553e+00
-3.501671318519198033e-03 8.432558466119309537e-03 1.375083687532363719e+01 3.523558454584967969e-01 4.164853424451603559e+00 1.467510449583360410e+00
-3.548600370051331870e-03 8.432558466119309537e-03 1.374373967458353540e+01 3.527592295006753420e-01 4.135399268308908027e+00 1.458800259566306989e+00
1.098580985450789372e-03 8.432558466119309537e-03 1.374593683655443677e+01 3.531621527953529571e-01 4.144495399493176357e+00 1.463678917535446544e+00
2.986897526029209417e-03 8.432558466119309537e-03 1.375191063160649563e+01 3.535646169177372733e-01 4.169327863782062771e+00 1.474126808962552992e+00
-8.992003911020471016e-03 8.432558466119309537e-03 1.373392662378445550e+01 3.539666234340808626e-01 4.095016846646932329e+00 1.449499286113292040e+00
-9.157707021115617241e-03 8.432558466119309537e-03 1.371561120974222447e+01 3.543681739017522370e-01 4.020697589125584059e+00 1.424807262469610869e+00
4.409325862515839529e-03 8.432558466119309537e-03 1.372442986146725552e+01 3.547692698693061808e-01 4.056311523494058768e+00 1.439054677552439987e+00
8.843901810990375048e-03 8.432558466119309537e-03 1.374211766508923560e+01 3.551699128765536395e-01 4.128697048434538885e+00 1.466388970986179485e+00
-9.988205260213375153e-03 8.432558466119309537e-03 1.372214125456880929e+01 3.555701044546303868e-01 4.047038835774995569e+00 1.439006021568461025e+00
-3.050955456475010295e-03 8.432558466119309537e-03 1.371603934365585964e+01 3.559698461260656921e-01 4.022419354666769920e+00 1.431859998735238726e+00
6.577138001959571996e-03 8.432558466119309537e-03 1.372919361965977814e+01 3.563691394048493777e-01 4.075680909651780759e+00 1.452446898261378738e+00
4.726913520616264630e-03 8.432558466119309537e-03 1.373864744670101068e+01 3.567679857964992096e-01 4.114394399029335680e+00 1.467884202514093905e+00
-1.066831070781563973e-02 8.432558466119309537e-03 1.371731082528537904e+01 3.571663867981268448e-01 4.027537039814311548e+00 1.438500852206101355e+00
1.185938575714320280e-03 8.432558466119309537e-03 1.371968270243680799e+01 3.575643438985034450e-01 4.037101200919341437e+00 1.443523442158584746e+00
9.224345512858958106e-04 8.432558466119309537e-03 1.372152757153937941e+01 3.579618585781246809e-01 4.044555998637466843e+00 1.447796782395570636e+00
-1.076911502522041528e-02 8.432558466119309537e-03 1.369998934148893888e+01 3.583589323092748469e-01 3.958374847378384409e+00 1.418518983986406523e+00
-4.955915952637913839e-03 8.432558466119309537e-03 1.369007750958366287e+01 3.587555665560905882e-01 3.919333904533562674e+00 1.406082855443432811e+00
-4.321603367238921814e-03 8.432558466119309537e-03 1.368143430284918516e+01 3.591517627746237395e-01 3.885604267429363823e+00 1.395521622091856484e+00
2.343890097447040837e-03 8.432558466119309537e-03 1.368612208304407929e+01 3.595475224129039971e-01 3.903861886577455920e+00 1.403623869161089610e+00
7.887194632303728623e-03 8.432558466119309537e-03 1.370189647230868601e+01 3.599428469110003137e-01 3.965931189221843844e+00 1.427508562901639744e+00
2.006910425879222283e-03 8.432558466119309537e-03 1.370591029316044462e+01 3.603377377010821836e-01 3.981881716390471393e+00 1.434822249477444522e+00
-1.221509235778476567e-02 8.432558466119309537e-03 1.368148010844487494e+01 3.607321962074802046e-01 3.885782253923805829e+00 1.401726766441987015e+00
-1.444364696022688160e-02 8.432558466119309537e-03 1.365259281452442153e+01 3.611262238467459751e-01 3.775138315856815918e+00 1.363301444504536164e+00
-1.755709852036876212e-03 8.432558466119309537e-03 1.364908139482034777e+01 3.615198220277114904e-01 3.761905467428093619e+00 1.360003395069679044e+00
-8.146302355751254857e-04 8.432558466119309537e-03 1.364745213434919791e+01 3.619129921515477633e-01 3.755781333812923783e+00 1.359266060387166242e+00
-7.341237440039248118e-04 8.432558466119309537e-03 1.364598388686119002e+01 3.623057356118232764e-01 3.750270963587582163e+00 1.358744680206260380e+00
3.581996310282204929e-03 8.432558466119309537e-03 1.365314787948175379e+01 3.626980537945612704e-01 3.777234344507241826e+00 1.369995545478752019e+00
1.865688479276769859e-03 8.432558466119309537e-03 1.365687925644030720e+01 3.630899480782971978e-01 3.791354957989644170e+00 1.376602874842854707e+00
9.336804269276317153e-03 8.432558466119309537e-03 1.367555286497885980e+01 3.634814198341349001e-01 3.862818399856747575e+00 1.404062716541351730e+00
5.777949240250496686e-03 8.432558466119309537e-03 1.368710876345936001e+01 3.638724704258028408e-01 3.907715651549465541e+00 1.421910147850879769e+00
-7.545589823181792812e-04 8.432558466119309537e-03 1.368559964549472419e+01 3.642631012097091725e-01 3.901822895209615449e+00 1.421290108180100598e+00
-3.258306709911000520e-03 8.432558466119309537e-03 1.367908303207490306e+01 3.646533135349971366e-01 3.876478891993332176e+00 1.413570872813842971e+00
-1.242931359226870022e-02 8.432558466119309537e-03 1.365422440489036582e+01 3.650431087435989652e-01 3.781302822770582495e+00 1.380338537525119369e+00
6.363810046485248069e-03 8.432558466119309537e-03 1.366695202498333650e+01 3.654324881702899486e-01 3.829737383062896683e+00 1.399510460931449263e+00
8.450597975060104503e-03 8.432558466119309537e-03 1.368385322093345735e+01 3.658214531427417815e-01 3.895014602686789562e+00 1.424879901967080364e+00
-3.048369545503305713e-03 8.432558466119309537e-03 1.367775648184245085e+01 3.662100049815751879e-01 3.871339957299165579e+00 1.417723425047898500e+00
-2.059381796337722559e-02 8.432558466119309537e-03 1.363656884591569707e+01 3.665981450004124342e-01 3.715127706112673067e+00 1.361958925500543316e+00
-7.530285075698191916e-03 8.432558466119309537e-03 1.362150827576430068e+01 3.669858745059290106e-01 3.659594991505854544e+00 1.343019668295293956e+00
1.204892400153039118e-02 8.432558466119309537e-03 1.364560612376736159e+01 3.673731947979052004e-01 3.748854517183115131e+00 1.377228660810119409e+00
-3.068055181593567094e-03 8.432558466119309537e-03 1.363947001340417486e+01 3.677601071692764290e-01 3.725921563652689006e+00 1.370245313553230870e+00
1.306008462028769232e-02 8.432558466119309537e-03 1.366559018264475078e+01 3.681466129061841119e-01 3.824525434280749092e+00 1.407986084604010646e+00
6.123959006990714431e-03 8.432558466119309537e-03 1.367783810065873240e+01 3.685327132880253376e-01 3.871655944378973757e+00 1.426831870099695365e+00
-6.882076617092965261e-03 8.432558466119309537e-03 1.366407394742454606e+01 3.689184095875021052e-01 3.818730948128829183e+00 1.408800148026261523e+00
-7.806162467243495801e-03 8.432558466119309537e-03 1.364846162249005879e+01 3.693037030706706192e-01 3.759574664868294391e+00 1.388424845706536681e+00
-3.761725394011303670e-03 8.432558466119309537e-03 1.364093817170203593e+01 3.696885949969895280e-01 3.731395823870518491e+00 1.379454479504326203e+00
5.097442018508004796e-03 8.432558466119309537e-03 1.365113305573905222e+01 3.700730866193679969e-01 3.769631544790843947e+00 1.395039181198483913e+00
-9.146645487017629472e-03 8.432558466119309537e-03 1.363283976476501635e+01 3.704571791842133366e-01 3.701299492701071614e+00 1.371172969381998730e+00
-1.069406567674036079e-02 8.432558466119309537e-03 1.361145163341153541e+01 3.708408739314780767e-01 3.622976193222053887e+00 1.343547657727405920e+00
9.617534904158921844e-03 8.432558466119309537e-03 1.363068670321985287e+01 3.712241720947068169e-01 3.693338939951415156e+00 1.371056690248606103e+00
5.821143281671661666e-03 8.432558466119309537e-03 1.364232898978319675e+01 3.716070749010823571e-01 3.736589127283319378e+00 1.388542955696942416e+00
6.917900227015304389e-03 8.432558466119309537e-03 1.365616479023722718e+01 3.719895835714713828e-01 3.788647130449098732e+00 1.409337268355010053e+00
-6.964744583551081732e-03 8.432558466119309537e-03 1.364223530107012472e+01 3.723716993204703729e-01 3.736239067455288776e+00 1.391269690615855481e+00
5.431333805494332687e-03 8.432558466119309537e-03 1.365309796868111292e+01 3.727534233564500643e-01 3.777045824421532583e+00 1.407906761227311510e+00
1.401365235785169069e-03 8.432558466119309537e-03 1.365590069915268323e+01 3.731347568816003601e-01 3.787646714625728439e+00 1.413302636015263625e+00
-4.572949133414159692e-03 8.432558466119309537e-03 1.364675480088585502e+01 3.735157010919742948e-01 3.753163214764962508e+00 1.401865389475543067e+00
-3.637473437910916305e-03 8.432558466119309537e-03 1.363947985401003393e+01 3.738962571775320542e-01 3.725958229158663926e+00 1.393121836282249726e+00
1.819998353459336207e-02 8.432558466119309537e-03 1.367587982107922073e+01 3.742764263221840526e-01 3.864081578387877691e+00 1.446234644176399131e+00
-4.552990154343967977e-03 8.432558466119309537e-03 1.366677384077053325e+01 3.746562097038341754e-01 3.829055045114782452e+00 1.434579249950048041e+00
6.049503423729888328e-04 8.432558466119309537e-03 1.366798374145527895e+01 3.750356084944221347e-01 3.833690625166048527e+00 1.437770496388510510e+00
3.643082651082258597e-03 8.432558466119309537e-03 1.367526990675744258e+01 3.754146238599657126e-01 3.861725538257045454e+00 1.449748240395192234e+00
8.703020871705005167e-04 8.432558466119309537e-03 1.367701051093178322e+01 3.757932569606027839e-01 3.868453127185229601e+00 1.453738600064366393e+00
1.244430822949627036e-02 8.432558466119309537e-03 1.370189912739077620e+01 3.761715089506324494e-01 3.965941719108694752e+00 1.491874280887382831e+00
1.187725968343840421e-02 8.432558466119309537e-03 1.372565364675765309e+01 3.765493809785561696e-01 4.061278616577592260e+00 1.529271949053739421e+00
-1.428483979005272606e-03 8.432558466119309537e-03 1.372279667879964293e+01 3.769268741871185657e-01 4.049692232546369119e+00 1.526437834633556756e+00
-1.999301951449212154e-03 8.432558466119309537e-03 1.371879807489674441e+01 3.773039897133477205e-01 4.033531449198123120e+00 1.521867508416713255e+00
-1.338675965586192187e-02 8.432558466119309537e-03 1.369202455558501974e+01 3.776807286885950354e-01 3.926972461838456052e+00 1.483141820927194043e+00
-4.523388317015526391e-03 8.432558466119309537e-03 1.368297777895098832e+01 3.780570922385747545e-01 3.891606235512805601e+00 1.471249337535477375e+00
1.276690978453529600e-02 8.432558466119309537e-03 1.370851159852005807e+01 3.784330814834034884e-01 3.992253290607943317e+00 1.510800714827021718e+00
-5.456149465476589112e-03 8.432558466119309537e-03 1.369759929958910405e+01 3.788086975376389054e-01 3.948925462349114568e+00 1.495887311065686731e+00
-1.066531895649194990e-02 8.432558466119309537e-03 1.367626866167612043e+01 3.791839415103183120e-01 3.865584382331943569e+00 1.465767522333355721e+00
-1.137203860021707667e-02 8.432558466119309537e-03 1.365352458447568651e+01 3.795588145049967888e-01 3.778657515589068705e+00 1.434222767037383495e+00
7.903201484984028954e-03 8.432558466119309537e-03 1.366933098744565456e+01 3.799333176197853268e-01 3.838859030263914285e+00 1.458510447242840957e+00
1.181529912525711677e-02 8.432558466119309537e-03 1.369296158569616928e+01 3.803074519473879089e-01 3.930653877810297736e+00 1.494856960757153574e+00
-9.103585380263007690e-03 8.432558466119309537e-03 1.367475441493564325e+01 3.806812185751391464e-01 3.859735363327561064e+00 1.469328761489093527e+00
-1.584497955984640874e-03 8.432558466119309537e-03 1.367158541902367475e+01 3.810546185850408607e-01 3.847523238047496630e+00 1.466116499971270137e+00
9.595594179595412151e-03 8.432558466119309537e-03 1.369077660738286539e+01 3.814276530537987209e-01 3.922074860226974824e+00 1.495987809037680583e+00
-2.685009092798715247e-02 8.432558466119309537e-03 1.363707642552689059e+01 3.818003230528585479e-01 3.717013907847551035e+00 1.419157110808163313e+00
-1.150094069418893840e-02 8.432558466119309537e-03 1.361407454413851248e+01 3.821726296484420082e-01 3.632491409669362348e+00 1.388238794208716209e+00
4.792240390906645289e-03 8.432558466119309537e-03 1.362365902492032532e+01 3.825445739015825297e-01 3.667474332550975991e+00 1.402972405840704040e+00
1.555152273929094869e-03 8.432558466119309537e-03 1.362676932946818376e+01 3.829161568681601624e-01 3.678899052615829834e+00 1.408709886733569006e+00
1.072159298255443913e-02 8.432558466119309537e-03 1.364821251543329339e+01 3.832873795989368837e-01 3.758638244928088845e+00 1.440638603758834346e+00
-2.047878035900584093e-03 8.432558466119309537e-03 1.364411675936149138e+01 3.836582431395911263e-01 3.743275262505428636e+00 1.436138410800724463e+00
1.770240223150918585e-02 8.432558466119309537e-03 1.367952156382451001e+01 3.840287485307521953e-01 3.878179223861657476e+00 1.489332313917556050e+00
3.018451049938165702e-03 8.432558466119309537e-03 1.368555846592438563e+01 3.843988968080342961e-01 3.901662223127480011e+00 1.499794654287785800e+00
-3.418414905407962407e-03 8.432558466119309537e-03 1.367872163611357017e+01 3.847686890020702855e-01 3.875078201294798852e+00 1.491008759292700381e+00
1.009313249925719407e-03 8.432558466119309537e-03 1.368074026261342091e+01 3.851381261385452559e-01 3.882908437342998287e+00 1.495456079525829374e+00
1.514777126355182531e-03 8.432558466119309537e-03 1.368376981686613192e+01 3.855072092382295090e-01 3.894689756173581596e+00 1.501430978751198131e+00
5.084501071807928478e-03 8.432558466119309537e-03 1.369393881900974819e+01 3.858759393170118068e-01 3.934496921193013641e+00 1.518227695205245142e+00
-2.598020560953156251e-03 8.432558466119309537e-03 1.368874277788784255e+01 3.862443173859316237e-01 3.914106134955665617e+00 1.511801252272038321e+00
1.440098703297757084e-02 8.432558466119309537e-03 1.371754475195379719e+01 3.866123444512116758e-01 4.028479298341368420e+00 1.557459826104928835e+00
7.052304396166276558e-03 8.432558466119309537e-03 1.373164936074612896e+01 3.869800215142901179e-01 4.085702026314263158e+00 1.581085058044072289e+00
-2.937057038828352288e-03 8.432558466119309537e-03 1.372577524666847282e+01 3.873473495718520176e-01 4.061772497722524911e+00 1.573316811556661587e+00
3.584689561676569682e-03 8.432558466119309537e-03 1.373294462579182529e+01 3.877143296158611641e-01 4.090997522131034181e+00 1.586138361753183013e+00
2.741398727030953594e-03 8.432558466119309537e-03 1.373842742324588784e+01 3.880809626335910978e-01 4.113489235340195727e+00 1.596366862233737915e+00
8.918516839622669598e-03 8.432558466119309537e-03 1.375626445692513400e+01 3.884472496076563086e-01 4.187519962870775103e+00 1.626630612254307495e+00
-3.870119341682016004e-03 8.432558466119309537e-03 1.374852421824176929e+01 3.888131915160427110e-01 4.155232675718901980e+00 1.615609278138012028e+00
-2.880688210326352102e-04 8.432558466119309537e-03 1.374794808059970386e+01 3.891787893321384528e-01 4.152839379263169484e+00 1.616197001912469844e+00
1.521916615598227149e-02 8.432558466119309537e-03 1.377838641291166866e+01 3.895440440247637803e-01 4.281188339101640317e+00 1.667711418845314597e+00
-1.377923531232332424e-02 8.432558466119309537e-03 1.375082794228702276e+01 3.899089565582011807e-01 4.164816219829644339e+00 1.623899146530448645e+00
1.440266387831356815e-03 8.432558466119309537e-03 1.375370847506268568e+01 3.902735278922249695e-01 4.176830404774952932e+00 1.630106337479030998e+00
-9.024804040685740353e-03 8.432558466119309537e-03 1.373565886698131422e+01 3.906377589821308782e-01 4.102116559159585840e+00 1.602441619753590452e+00
-2.897685400711853994e-03 8.432558466119309537e-03 1.372986349617988999e+01 3.910016507787652529e-01 4.078412027250273297e+00 1.594665835210827387e+00
5.449979830622961666e-03 8.432558466119309537e-03 1.374076345584113668e+01 3.913652042285537536e-01 4.123109712773639579e+00 1.613641674796388870e+00
2.772330514342136090e-03 8.432558466119309537e-03 1.374630811686982135e+01 3.917284202735303866e-01 4.146034454744990327e+00 1.624119527356882697e+00
1.466925508698460265e-02 8.432558466119309537e-03 1.377564662704379117e+01 3.920912998513659264e-01 4.269474853341024279e+00 1.674023944929202257e+00
1.265831998362577579e-02 8.432558466119309537e-03 1.380096326701104203e+01 3.924538438953960040e-01 4.378943452845702744e+00 1.718533190269873945e+00
-8.792272473161969956e-03 8.432558466119309537e-03 1.378337872206471815e+01 3.928160533346491956e-01 4.302614794075295457e+00 1.690136162427931854e+00
1.019405720373715157e-02 8.432558466119309537e-03 1.380376683647219238e+01 3.931779290938747784e-01 4.391237350327470423e+00 1.726537607561428711e+00
6.526197254247829461e-03 8.432558466119309537e-03 1.381681923098068765e+01 3.935394720935704860e-01 4.448929201954353374e+00 1.750829249518785824e+00
5.469482927271600119e-03 8.432558466119309537e-03 1.382775819683523011e+01 3.939006832500093758e-01 4.497863041428443509e+00 1.771711325183628949e+00
-7.770700599867913332e-03 8.432558466119309537e-03 1.381221679563549465e+01 3.942615634752674181e-01 4.428500340265599355e+00 1.745987468003868726e+00
1.545529573091800925e-02 8.432558466119309537e-03 1.384312738709733104e+01 3.946221136772499749e-01 4.567525510904858699e+00 1.802446571388036434e+00
1.989584970989967394e-02 8.432558466119309537e-03 1.388291908651713058e+01 3.949823347597187229e-01 4.752939619947754935e+00 1.877327188058934393e+00
4.756315920021391211e-03 8.432558466119309537e-03 1.389243171835717305e+01 3.953422276223179099e-01 4.798368315367191883e+00 1.896997618749614700e+00
6.282639589248829003e-03 8.432558466119309537e-03 1.390499699753567064e+01 3.957017931606005567e-01 4.859041542583474538e+00 1.922731451442131423e+00
-1.391580270830374303e-03 8.432558466119309537e-03 1.390221383699400981e+01 3.960610322660546578e-01 4.845536851470839679e+00 1.919128327276749202e+00
8.047299728734882279e-03 8.432558466119309537e-03 1.391830843645147908e+01 3.964199458261287723e-01 4.924154791311027068e+00 1.952033175610989879e+00
-1.513122621492205347e-02 8.432558466119309537e-03 1.388804598402163570e+01 3.967785347242577254e-01 4.777370026807404635e+00 1.895557879072230056e+00
1.136762549275938464e-03 8.432558466119309537e-03 1.389031950912018765e+01 3.971367998398877552e-01 4.788243853743824552e+00 1.901587840928834261e+00
-2.553481060201418310e-03 8.432558466119309537e-03 1.388521254699978513e+01 3.974947420485020477e-01 4.763852808842705677e+00 1.893606443407963136e+00
7.984237573367473223e-03 8.432558466119309537e-03 1.390118102214652041e+01 3.978523622216453282e-01 4.840534892559933411e+00 1.925818241421267674e+00
1.905626043862510346e-02 8.432558466119309537e-03 1.393929354302377099e+01 3.982096612269488412e-01 5.028580565204584296e+00 2.002429363322536293e+00
-4.065081264712474933e-03 8.432558466119309537e-03 1.393116338049434688e+01 3.985666399281548311e-01 4.987863131875934997e+00 1.987995848893314488e+00
-2.452377648917953385e-04 8.432558466119309537e-03 1.393067290496456323e+01 3.989232991851410226e-01 4.985417306921517522e+00 1.988799119891832667e+00
-3.772316599461824938e-05 8.432558466119309537e-03 1.393059745863257426e+01 3.992796398539444902e-01 4.985041189660788241e+00 1.990425450864838242e+00
-2.185138202889960139e-03 8.432558466119309537e-03 1.392622718222679445e+01 3.996356627867859723e-01 4.963302717931970420e+00 1.983512771292199384e+00
1.917244073577894364e-02 8.432558466119309537e-03 1.396457206369835191e+01 3.999913688320934635e-01 5.157315907367446606e+00 2.062881849287435010e+00
-4.095084547704292105e-04 8.432558466119309537e-03 1.396375304678881157e+01 4.003467588345257511e-01 5.153093707693951586e+00 2.063024363845862741e+00
1.291736770082800405e-02 8.432558466119309537e-03 1.398958778219046728e+01 4.007018336349960075e-01 5.287957099203731026e+00 2.118894105834129515e+00
-1.956796453548596045e-03 8.432558466119309537e-03 1.398567418928337069e+01 4.010565940706948274e-01 5.267302630760196891e+00 2.112486453032295319e+00
6.744857511697078742e-03 8.432558466119309537e-03 1.399916390430676572e+01 4.014110409751134312e-01 5.338838456349444428e+00 2.143068702361198063e+00
6.382936079154133413e-03 8.432558466119309537e-03 1.401192977646507387e+01 4.017651751780662583e-01 5.407430271209728190e+00 2.172517170175754853e+00
-5.288446825526980574e-03 8.432558466119309537e-03 1.400135288281401991e+01 4.021189975057139487e-01 5.350537859183173595e+00 2.151552920051106543e+00
-5.853055936882415634e-03 8.432558466119309537e-03 1.398964677094025433e+01 4.024725087805854917e-01 5.288269038382301446e+00 2.128382906984418899e+00
-3.271260285859124792e-03 8.432558466119309537e-03 1.398310425036853566e+01 4.028257098216008192e-01 5.253783364038778991e+00 2.116359012867838896e+00
1.665842386918364032e-02 8.432558466119309537e-03 1.401642109810690329e+01 4.031786014440928434e-01 5.431771400817226869e+00 2.189973996745510743e+00
-1.073610892302641513e-02 8.432558466119309537e-03 1.399494888026084993e+01 4.035311844598292730e-01 5.316382483358595756e+00 2.145326120551182658e+00
7.021885037155273061e-03 8.432558466119309537e-03 1.400899265033516095e+01 4.038834596770345953e-01 5.391571267812029333e+00 2.177566456739218115e+00
1.803214856083551086e-03 8.432558466119309537e-03 1.401259908004732857e+01 4.042354279004116702e-01 5.411050695107229913e+00 2.187338393127491010e+00
-8.505779211443841373e-03 8.432558466119309537e-03 1.399558752162444009e+01 4.045870899311630464e-01 5.319778829525271036e+00 2.152313835715037982e+00
-7.263317703062305460e-03 8.432558466119309537e-03 1.398106088621831589e+01 4.049384465670123889e-01 5.243058932151016371e+00 2.123116139244531464e+00
-1.168299899269710333e-02 8.432558466119309537e-03 1.395769488823292193e+01 4.052894986022253510e-01 5.121969820870505785e+00 2.075880580556337396e+00
2.090122749273675903e-03 8.432558466119309537e-03 1.396187513373146949e+01 4.056402468276308904e-01 5.143425726389954988e+00 2.086380481192407821e+00
1.899303274884498382e-03 8.432558466119309537e-03 1.396567374028123787e+01 4.059906920306417533e-01 5.163000732377465596e+00 2.096130240292637392e+00
-7.650095629439671377e-03 8.432558466119309537e-03 1.395037354902235904e+01 4.063408349952752352e-01 5.084607081921491023e+00 2.066083487290868437e+00
-1.113578412325286378e-02 8.432558466119309537e-03 1.392810198077585326e+01 4.066906765021735537e-01 4.972616638800652744e+00 2.022316824819802239e+00
5.191841363834109532e-03 8.432558466119309537e-03 1.393848566350352236e+01 4.070402173286242764e-01 5.024519718508341448e+00 2.045181598193593242e+00
1.127792363103046792e-02 8.432558466119309537e-03 1.396104151076558253e+01 4.073894582485803606e-01 5.139139835237948262e+00 2.093631393341286007e+00
-1.495325503435157967e-03 8.432558466119309537e-03 1.395805085975871229e+01 4.077384000326801372e-01 5.123793420838268275e+00 2.089167331510568548e+00
-6.141148176042143456e-03 8.432558466119309537e-03 1.394576856340662729e+01 4.080870434482672393e-01 5.061246368604044754e+00 2.065429066726903962e+00
-4.320070871482922792e-03 8.432558466119309537e-03 1.393712842166366173e+01 4.084353892594103641e-01 5.017704855875666503e+00 2.049408235998411598e+00
1.687698753472073251e-02 8.432558466119309537e-03 1.397088239673310284e+01 4.087834382269224798e-01 5.189963187578448434e+00 2.121570996089476413e+00
1.268139104706373851e-02 8.432558466119309537e-03 1.399624517882723040e+01 4.091311911083805875e-01 5.323278571078740029e+00 2.177919302387163025e+00
-3.991444349327571452e-03 8.432558466119309537e-03 1.398826229012857603e+01 4.094786486581447615e-01 5.280952597276499461e+00 2.162437333160500685e+00
1.386774208297646485e-02 8.432558466119309537e-03 1.401599777429452942e+01 4.098258116273771900e-01 5.429472489266221835e+00 2.225137969622045464e+00
2.863121001187930118e-03 8.432558466119309537e-03 1.402172401629690590e+01 4.101726807640612704e-01 5.460652148624547841e+00 2.239810330521362136e+00
-8.419846549017907453e-03 8.432558466119309537e-03 1.400488432319887089e+01 4.105192568130204278e-01 5.369466367437443211e+00 2.204269342642927842e+00
