# freqs_THz  psd  fpsd  logpsd  flogpsd
# 
1.120313687832593441e+00 1.397225266962276772e+06 7.715038508598719491e+05 1.414999887574949433e+01 1.322769712145010601e+01
1.130316488616812665e+00 1.039595507331655361e+06 7.020610642707555089e+05 1.385434226020459647e+01 1.307597398384456966e+01
1.140319289401032554e+00 1.358205303712532623e+05 6.751656911947590997e+05 1.181908966361711144e+01 1.300866259637520095e+01
1.150322090185252000e+00 5.096985478813178488e+05 7.881006628480330110e+05 1.314157474735667819e+01 1.308090296962885013e+01
1.160324890969471667e+00 1.024562405574976583e+05 8.310932247517249780e+05 1.153719106501345060e+01 1.317588387769946756e+01
1.170327691753691113e+00 5.493621474725123262e+05 6.668490750973743852e+05 1.321651315233109969e+01 1.294709356895281438e+01
1.180330492537910780e+00 1.773713961853752262e+05 5.882642388046638807e+05 1.208600109676686607e+01 1.285944699026892657e+01
1.190333293322130226e+00 2.697317779303939897e+05 5.728716784399340395e+05 1.250518332914410813e+01 1.284328562345526592e+01
1.200336094106349893e+00 2.265875992431439925e+06 6.386669710304161999e+05 1.463347199375549934e+01 1.301102166200396937e+01
1.210338894890569561e+00 7.295482065544362413e+05 7.498561028823396191e+05 1.350018072639901767e+01 1.312226368815639432e+01
1.220341695674789007e+00 1.586542123929599184e+05 9.018114449445488863e+05 1.197448234814300427e+01 1.338149429261511969e+01
1.230344496459008674e+00 5.327920677424613386e+05 8.687998629979102407e+05 1.318588651022673552e+01 1.328315339081556523e+01
1.240347297243228120e+00 8.702773433196261758e+05 9.523441926651619142e+05 1.367656722525434709e+01 1.344874467912273452e+01
1.250350098027447787e+00 8.595687488665577257e+05 1.091920836822902784e+06 1.366418608765285292e+01 1.362155643325545284e+01
1.260352898811667455e+00 1.732778998252474470e+06 9.052880057073067874e+05 1.436523703503334204e+01 1.340657239748285079e+01
1.270355699595886900e+00 1.773965003241800470e+06 8.872337737872628495e+05 1.438872771405943851e+01 1.337768562705555375e+01
1.280358500380106568e+00 1.862347460594868753e+05 9.278567990549540846e+05 1.213476323253603972e+01 1.349944379653332227e+01
1.290361301164326013e+00 1.096359022525142878e+06 9.561533760004544165e+05 1.390750526814568921e+01 1.354126977226118989e+01
1.300364101948545681e+00 1.805074863665543497e+06 9.798673155922989827e+05 1.440611262460400788e+01 1.356510259643404126e+01
1.310366902732765126e+00 2.129148501598864677e+05 9.331948123304240871e+05 1.226864760025685364e+01 1.348242102181730395e+01
1.320369703516985016e+00 5.309516554339511786e+05 8.227457099360771244e+05 1.318242625169877869e+01 1.337261941997547510e+01
1.330372504301204239e+00 6.055074903375646099e+05 8.390806252611908130e+05 1.331382221239846331e+01 1.338139049148689708e+01
1.340375305085424129e+00 8.440544141429647570e+05 9.248420036976539996e+05 1.364597224323325086e+01 1.354526500831916280e+01
1.350378105869643575e+00 1.131130678829916054e+06 9.805238885166742839e+05 1.393872829115573175e+01 1.358561333816349936e+01
1.360380906653863242e+00 3.461712129859348643e+05 9.349815761929007713e+05 1.275468876686875319e+01 1.355606045730909770e+01
1.370383707438082688e+00 5.178388719146574149e+05 1.063867942903353833e+06 1.315741941477320864e+01 1.374113780218498881e+01
